id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,Finance_1.id,Finance_1.member_id,Finance_1.loan_amnt,Finance_1.funded_amnt,Finance_1.funded_amnt_inv,Finance_1.term,Finance_1.int_rate,Finance_1.installment,Finance_1.grade,Finance_1.sub_grade,Finance_1.emp_title,Finance_1.emp_length,Finance_1.home_ownership,Finance_1.annual_inc,Finance_1.verification_status,Finance_1.issue_d,Finance_1.loan_status,Finance_1.pymnt_plan,Finance_1.desc,Finance_1.purpose,Finance_1.title,Finance_1.zip_code,Finance_1.addr_state,Finance_1.dti
588156,1,01/04/88,1,12,NA,9,0,6274,0.923,24,f,0,0,24911.3428,24911.34,20000,4911.35,0,0,0,01/10/13,714.25,,01/10/14,588156,755684,20000,20000,20000, 36 months,0.1484,691.75,D,D1,POSabilities Inc.,6 years,RENT,60000,Verified,01/09/10,Fully Paid,n,"  Borrower added on 09/28/10 > This is a personal loan so I may pay off my daughters school loans, some credit cards, and go on a great birthday for my 50th. Give my daughter the best graduation gift for being so proud of her.<br/>",other,Personal,339xx,FL,22.98
587893,2,01/11/97,1,9,NA,9,0,0,0,21,f,0,0,3435.174905,3435.17,3000,435.17,0,0,0,01/08/12,1383.67,,01/04/16,587893,755308,3000,3000,3000, 36 months,0.1075,97.87,B,B2,Spectrum Equity Investors,6 years,RENT,69996,Source Verified,01/09/10,Fully Paid,n,,major_purchase,Personal Inv Loan,021xx,MA,7.01
587629,0,01/09/94,2,NA,NA,11,0,21214,0.231,20,f,0,0,12024.74677,11635.06,10800,1224.75,0,0,0,01/08/13,1008.72,,01/04/14,587629,754987,10800,10800,10450, 36 months,0.0714,334.17,A,A3,City of Chicago,6 years,RENT,77000,Not Verified,01/09/10,Fully Paid,n,,debt_consolidation,JBS Finance,606xx,IL,11.89
587591,0,01/02/93,0,NA,NA,13,0,4934,0.155,22,f,0,0,16892.53913,16836.23,15000,1892.54,0,0,0,01/10/13,486.45,,01/10/13,587591,754935,15000,15000,14950, 36 months,0.0788,469.22,A,A5,Department of Public Social Services,6 years,RENT,38000,Verified,01/09/10,Fully Paid,n,  Borrower added on 09/26/10 > I need this loan to paid off all the credit cards because they are at a high interest rate and will take me longer to pay them off. Your consideration will be very appreciated.<br/>,debt_consolidation,Debt Consolidation,913xx,CA,22.29
586223,1,01/05/02,1,22,NA,14,0,10751,0.409,27,f,0,0,6551.26,6537.68,3325.89,2027.08,0,1198.29,215.6922,01/04/12,250.82,,01/07/12,586223,753130,12000,12000,11975, 36 months,0.1361,407.87,C,C2,NEW YORK LIFE INVESTMENT MGT,6 years,MORTGAGE,78000,Verified,01/09/10,Charged Off,n,,debt_consolidation,UNDER CONTROL,070xx,NJ,22.73
586116,0,01/04/03,0,NA,NA,11,0,5459,0.352,22,f,0,0,8195.607365,8195.61,7200,995.61,0,0,0,01/02/12,5837.12,,01/01/13,586116,753009,7200,7200,7200, 60 months,0.1149,158.32,B,B4,Univ. of California,6 years,RENT,35328,Source Verified,01/09/10,Fully Paid,n,"  Borrower added on 09/23/10 > I plan to use this loan to refinance an existing loan. Currently I am paying $190 a month so making the payments on this loan will be no problem. Im just looking to free up a few dollars a month with a lower monthly payment and much lower interest rate. Thank you.<br/> Borrower added on 09/24/10 > I'd also like to add that this is my second time using LC. My first loan was in the amount of 4,725 and it was paid in full in less than the agreed 36 months. I recently received an email from LC and decided to see if I could use this great site one more time. Im glad that my listing was approved.<br/>",debt_consolidation,Better interest rate on loan,940xx,CA,16.78
585462,0,01/12/95,0,NA,NA,6,0,5490,0.963,17,f,0,0,1378.422166,1378.42,1000,378.42,0,0,0,01/11/14,263.45,,01/05/16,585462,752223,1000,1000,1000, 60 months,0.1398,23.26,C,C3,SDI Media ,6 years,RENT,39000,Not Verified,01/09/10,Fully Paid,n,"  Borrower added on 09/22/10 > I've deliberately made the loan amount modest, and at terms I'm certain to meet.  Low-risk for all parties.  Thanks.<br/>",debt_consolidation,Debt Consolidation,900xx,CA,13.29
585419,0,01/02/98,0,38,NA,4,0,4924,0.947,9,f,0,0,6194.043452,6194.04,6000,194.04,0,0,0,01/01/11,5789.31,,01/01/11,585419,752173,6000,6000,6000, 36 months,0.1323,202.83,C,C1,6th Judicial District Attorney's Office,6 years,MORTGAGE,29568,Source Verified,01/09/10,Fully Paid,n,,debt_consolidation,Debt Consolidation,813xx,CO,3.98
584938,0,01/10/02,3,NA,NA,10,0,4198,0.118,11,f,0,0,34645.14628,33662.61,24999.98,9645.16,0,0,0,01/10/15,53.1,,01/05/16,584938,751605,25000,25000,24429.72292, 60 months,0.1398,581.45,C,C3,Reading Hospital and Medical Center,6 years,MORTGAGE,54600,Verified,01/09/10,Fully Paid,n,"  Borrower added on 09/22/10 > This kitchen remodel will include having the current kitchen (from 1950's) torn out and redone; Floors, walls, cabinets, appliances.<br/> Borrower added on 09/24/10 > About me: I have been a registered nurse for six years.My husband has been employed at a water treatment facility for 6 yrs. We have a very steady income and great credit. In the past I have always paid my loans well in advance and always more than the montlhy minimum.<br/>",home_improvement,Kitchen Remodel,196xx,PA,17.52
584718,0,01/10/97,3,NA,NA,13,0,2487,0.082,31,f,0,0,15094.64,14868.22,15000,94.64,0,0,0,01/11/10,15095.72,,01/11/12,584718,735811,15000,15000,14775, 36 months,0.0751,466.67,A,A4,American Red Cross,6 years,MORTGAGE,45000,Verified,01/09/10,Fully Paid,n,Borrower added on 09/14/10 > improvments to kitchen and bath<br/>,home_improvement,Home Improvements,010xx,MA,4.27
584517,0,01/08/00,1,65,NA,2,0,4138,0.153,10,f,0,0,9195.271087,9137.8,8000,1195.27,0,0,0,01/10/11,7062.51,,01/05/16,584517,751082,8000,8000,7950, 60 months,0.1595,194.34,D,D4,TSA,6 years,RENT,50400,Verified,01/09/10,Fully Paid,n,"  Borrower added on 09/21/10 > I have a  very stable job, working for the government. I make a very decent amount of money and I would not have any trouble making the payments. I will use the money to consolidate my credit card bills in which I am paying a higher interest rate due to cash advances.<br/>",debt_consolidation,Consolidation,958xx,CA,1.76
364740,1,01/09/95,0,17,NA,5,0,12379,0.917,8,f,0,0,14827.707,8766.87,12000,2827.71,0,0,0,01/12/11,430.56,,01/12/11,364740,375472,12000,12000,7367.49784, 36 months,0.143,411.89,D,D4,Holiday Inn,6 years,RENT,65000,Not Verified,01/12/08,Fully Paid,n,"In an effort to consolidate my current debt, I am requesting a loan. This loan will reduce my current APR that I have with my current revolving credit accounts. By concolidating these debts, I will also reduce my monthly payments enabling me to pay off more toward this loan and pay it back in advance of the scheduled terms.",debt_consolidation,Debt ConsolIdation loan,752xx,TX,4.95
584011,0,01/05/89,0,39,NA,9,0,1836,0.122,34,f,0,0,14734.61842,14660.95,10000,4734.62,0,0,0,01/10/15,258,,01/04/16,584011,750430,10000,10000,9950, 60 months,0.1645,245.58,E,E1,Mercedes Benz USA,6 years,MORTGAGE,90000,Verified,01/09/10,Fully Paid,n,"  Borrower added on 09/20/10 > refinance car that is too old to get a used car loan (1994 corvette).<br/> Borrower added on 09/21/10 > Thank you for investing. If you have any questions, feel free to ask.<br/>",car,David,334xx,FL,0.88
583776,0,01/06/97,0,80,NA,13,0,38566,0.154,33,f,0,0,5944.299223,5822.99,4900,1044.3,0,0,0,01/10/15,113.66,,01/10/15,583776,750138,4900,4900,4800, 60 months,0.0788,99.08,A,A5,Mifflin Township Division of Fire,6 years,MORTGAGE,63600,Not Verified,01/09/10,Fully Paid,n,  Borrower added on 09/21/10 > I've been a Full-time Firefighter/Paramedic for Mifflin Township Division of Fire for over 6 years and am currently the Assistant Chief for Pleasant Township Fire Department (my other Full-time job).  I have been with Pleasant Fire for over 14 years now.  Both of my jobs are very secure.  I have seniority over 48 employees at Pleasant Fire and 22 employees at Mifflin.<br/>Thank you for your consideration regarding this loan.<br/>,car,Motorcycle,431xx,OH,14
583463,0,01/08/93,0,NA,NA,18,0,31842,0.461,47,f,0,0,21432.52767,21373.81,18250,3182.53,0,0,0,01/10/13,636.4,,01/05/16,583463,749744,18250,18250,18200, 36 months,0.1075,595.33,B,B2,FELIZ & ASSOCIATES INC,6 years,RENT,46000,Verified,01/09/10,Fully Paid,n,  Borrower added on 09/18/10 > I'm hoping to pay off my credit card debt and some day own a home.<br/>,debt_consolidation,I Dreamed a Dream,928xx,CA,24.23
583007,0,01/12/91,2,61,NA,14,0,14249,0.579,33,f,0,0,26693.0485,26197.78,20000.01,6693.04,0,0,0,01/04/13,12504.5,,01/04/13,583007,749196,20000,20000,19741.65943, 60 months,0.1632,489.77,D,D5,Morgan Stanley,6 years,MORTGAGE,102996,Verified,01/09/10,Fully Paid,n,,debt_consolidation,Debt Consolidation,198xx,DE,15.85
582724,0,01/03/87,0,NA,NA,7,0,605,0.049,16,f,0,0,5470.220002,5470.22,4500,955.22,15.00000003,0,0,01/06/15,460,,01/06/15,582724,748842,4500,4500,4500, 60 months,0.0788,90.99,A,A5,Associated Earth Sciences,6 years,RENT,32000,Source Verified,01/09/10,Fully Paid,n,,car,Lori's Misc,981xx,WA,13.43
582418,0,01/09/96,0,NA,NA,6,0,28093,0.906,11,f,0,0,16225.43546,14973,14000,2225.44,0,0,0,01/03/12,1483.86,,01/05/16,582418,748500,14000,14000,12955.23056, 60 months,0.1595,340.09,D,D4,ICAP,6 years,RENT,250000,Verified,01/09/10,Fully Paid,n,,other,personal,100xx,NY,13.85
364805,0,01/05/98,3,53,NA,12,0,14066,0.243,21,f,0,0,24736.48229,8822.16,20475,4261.49,0,0,0,01/12/11,698.98,,01/12/11,364805,375558,20475,20475,8025.393601, 36 months,0.1272,687.13,C,C4,General Dynamics Land Systems,6 years,MORTGAGE,57996,Verified,01/12/08,Fully Paid,n," This loan will be to consolidate nine different lines of credit, credit cards, and an auto loan. This loan would be used to shorten the process of paying of all of my households accumulated debt, so that my family only has a traditional mortgage to pay for.  ",debt_consolidation,debt consolidation,458xx,OH,9.48
582287,0,01/05/00,2,57,52,3,1,3719,0.391,16,f,0,0,7332.665778,7332.67,6000,1332.67,0,0,0,01/04/13,1402.84,,01/05/16,582287,748349,6000,6000,6000, 36 months,0.1398,205.01,C,C3,PFS,6 years,RENT,60000,Not Verified,01/09/10,Fully Paid,n,,debt_consolidation,Debt Consolidation,190xx,PA,2.2
581347,0,01/12/99,0,NA,NA,5,0,7212,0.767,9,f,0,0,1351.391751,1351.39,1200,151.39,0,0,0,01/10/13,38.83,,01/03/16,581347,747242,1200,1200,1200, 36 months,0.0788,37.54,A,A5,Piedmont Airlines,6 years,RENT,39996,Not Verified,01/09/10,Fully Paid,n,,other,Matt's Personal Loan,218xx,MD,15.96
581124,0,01/12/01,0,44,NA,7,0,5690,0.537,14,f,0,0,2864.674919,2864.67,2400,449.67,15.00000002,0,0,01/10/13,86.93,,01/03/16,581124,746980,2400,2400,2400, 36 months,0.1149,79.14,B,B4,USAF,6 years,RENT,31000,Source Verified,01/09/10,Fully Paid,n,"  Borrower added on 09/14/10 > I am paying off 3 high interest credit cards. I am currently serving overseas in the Air Force. I live in base housing and actually dont pay rent. The Air Force gives me an extra $1,000 a month for rent, and then i turn around and pay the AF right back. They wouldnt let me put $0 in the rent space.<br/>",debt_consolidation,Debt Consolidation / High Interest Rate,090xx,NY,24.23
581104,0,01/05/93,2,NA,NA,6,0,5167,0.122,25,f,0,0,16892.47675,16892.48,15000,1892.48,0,0,0,01/10/13,486.96,,01/10/13,581104,746952,15000,15000,15000, 36 months,0.0788,469.22,A,A5,ISD #11,6 years,MORTGAGE,64000,Verified,01/09/10,Fully Paid,n,  Borrower added on 09/14/10 > We are looking to finish our basement and with most homes that are 6 years old our equity has disappeared because of the housing market. My husband and I have a combined household income of $145k a year and have been late on a payment for anything. We felt this was a good option for a loan rather then draining our savings. Thank you for your consideration!<br/> Borrower added on 09/14/10 > Sorry for the typo meant to say we have NOT ever been late on a payment<br/>,home_improvement,Home Improvement,554xx,MN,1.52
579829,0,01/04/07,2,NA,NA,6,0,4730,0.514,9,f,0,0,4888.015323,4854.07,3600,1288.02,0,0,0,01/07/14,325.65,,01/08/14,579829,745435,3600,3600,3575, 60 months,0.1521,86.05,D,D2,AlliedBarton Security Services,6 years,RENT,28000,Not Verified,01/09/10,Fully Paid,n,"  Borrower added on 09/14/10 > I would really like to get this car and I appreciate everything you are doing. I am very reliable and I always make my payments. I have two stable jobs, one of which is in the military.<br/>",car,Mine,023xx,MA,24.81
578137,0,01/01/00,1,NA,NA,5,0,888,0.178,22,f,0,0,1886.034163,1886.03,1800,86.03,0,0,0,01/10/11,229.3,,01/05/16,578137,743349,1800,1800,1800, 36 months,0.0676,55.39,A,A2,The Home Depot ,6 years,MORTGAGE,28500,Verified,01/09/10,Fully Paid,n,,credit_card,Credit Card Payoff,800xx,CO,1.01
577968,0,01/11/95,3,NA,NA,18,0,41694,0.567,52,f,0,0,29438.88912,29380.01,25000,4438.89,0,0,0,01/10/11,21914.64,,01/11/11,577968,743163,25000,25000,24950, 60 months,0.1756,628.87,E,E4,Edward Jones,6 years,MORTGAGE,102000,Verified,01/09/10,Fully Paid,n,,credit_card,CC,630xx,MO,19.6
577787,0,01/07/99,3,NA,NA,6,0,0,0,18,f,0,0,1029.749285,849.55,1000,29.75,0,0,0,01/02/11,905.99,,01/03/11,577787,742951,1000,1000,825, 36 months,0.0751,31.12,A,A4,walgreens,6 years,MORTGAGE,36000,Verified,01/09/10,Fully Paid,n,  Borrower added on 09/08/10 > I have been at my management position for over 6 years.<br/>I work for walgreens which has been in business for over 100 years.<br/>I currently gross 3000 a month.<br/>I am using this loan to build my credit rating which is already over 700.<br/>I have 3 paid in full/ never late prosper loans.<br/>This is my first time borrowing on this site.<br/>,major_purchase,Building Credit,656xx,MO,6.67
364944,0,01/02/97,3,67,NA,12,0,55188,0.983,43,f,0,0,4201.08,2603.73,2311.22,1889.86,0,0,0,01/09/09,775.48,,01/05/16,364944,375786,16000,16000,9026.248269, 36 months,0.1715,571.64,F,F3,Health Net,6 years,RENT,63175,Not Verified,01/12/08,Charged Off,n,I am trying to pay off my higher interest credit cards.,debt_consolidation,Get rid of those high interest cards,921xx,CA,19.13
577147,0,01/10/89,3,42,NA,17,0,8930,0.623,45,f,0,0,14355.22029,14355.22,12000,2355.22,0,0,0,01/09/12,4998.93,,01/03/14,577147,742208,12000,12000,12000, 36 months,0.1361,407.87,C,C2,Deutsche Bank,6 years,RENT,99996,Verified,01/09/10,Fully Paid,n,"  Borrower added on 09/07/10 > I intend to pay off 50% of this loan with my bonus that I will receive in Feb 2011.<br/>With my debts consolidated, I will have $1500 in disposable income per month.<br/>",debt_consolidation,Fall 2010 Consolidation,102xx,NY,21.61
576818,0,01/10/03,1,NA,NA,13,0,2438,0.175,21,f,0,0,7381.103638,7350.35,5999.99,1381.11,0,0,0,01/09/13,223.85,,01/09/13,576818,741806,6000,6000,5975, 36 months,0.1398,205.01,C,C3,All Star Automotive,6 years,MORTGAGE,52800,Not Verified,01/09/10,Fully Paid,n,,debt_consolidation,debt consulidation,652xx,MO,21.23
576675,0,01/05/04,1,74,NA,4,0,7959,0.983,12,f,0,0,8919.32352,8919.32,8000,919.32,0,0,0,01/06/11,6650.12,,01/05/16,576675,741636,8000,8000,8000, 36 months,0.1682,284.51,E,E2,Stateof Connecticut,6 years,MORTGAGE,53000,Not Verified,01/09/10,Fully Paid,n,  Borrower added on 09/07/10 > looking for consolidation + better interest rate<br/>,credit_card,credit card refinance,064xx,CT,5.37
576226,0,01/09/05,2,NA,NA,2,0,0,0,3,f,0,0,9285.210172,9215.61,8000,1285.21,0,0,0,01/07/12,3732.94,,01/07/15,576226,741072,8000,8000,7948.407349, 36 months,0.1186,265.18,B,B5,WalMart,6 years,MORTGAGE,39432,Source Verified,01/09/10,Fully Paid,n,,home_improvement,Home Improvement so we can sell!,720xx,AR,0
576004,0,01/02/99,1,74,NA,14,0,8633,0.608,25,f,0,0,8610.865349,8610.87,7000,1610.87,0,0,0,01/09/13,253.52,,01/09/13,576004,740815,7000,7000,7000, 36 months,0.1398,239.18,C,C3,Energizer Holdings,6 years,MORTGAGE,51996,Verified,01/09/10,Fully Paid,n,,debt_consolidation,Personal Loan,321xx,FL,15.97
575993,0,01/04/01,0,NA,NA,4,0,16609,0.983,16,f,0,0,28055.43367,27802.93,25000,3055.43,0,0,0,01/07/11,20124.03,,01/10/11,575993,740803,25000,25000,24775, 36 months,0.1632,882.89,D,D5,Express KCS,6 years,MORTGAGE,120000,Source Verified,01/09/10,Fully Paid,n,,debt_consolidation,Debit Consolidation Loan,950xx,CA,9.78
575662,0,01/03/00,1,NA,99,10,1,14234,0.715,21,f,0,0,2473.300687,2473.3,2000,473.3,0,0,0,01/09/13,78.85,,01/02/16,575662,740410,2000,2000,2000, 36 months,0.1435,68.7,C,C4,united dairy farmers ,6 years,OWN,43200,Not Verified,01/09/10,Fully Paid,n,  Borrower added on 09/03/10 > have stable job<br/>,debt_consolidation,debt con,452xx,OH,22.06
574998,0,01/06/94,2,58,NA,8,0,4900,0.398,19,f,0,0,7031.78,7031.78,4719.31,2119.21,15,178.26,29.5038,01/12/14,134.37,,01/05/15,574998,739653,5875,5875,5875, 60 months,0.1323,134.37,C,C1,Juristaff Inc.,6 years,MORTGAGE,65000,Not Verified,01/09/10,Charged Off,n,,debt_consolidation,Credit Card Consolidation,191xx,PA,15.78
574568,0,01/10/01,3,37,NA,4,0,6302,0.955,18,f,0,0,7156.609598,7156.61,4750,2406.61,0,0,0,01/05/14,1873.11,,01/05/14,574568,739140,4750,4750,4750, 60 months,0.1904,123.33,F,F3,subway,6 years,MORTGAGE,18000,Not Verified,01/09/10,Fully Paid,n,  Borrower added on 09/06/10 > home improvments<br/>,debt_consolidation,dedt consolidation ,546xx,WI,17.2
